EmpID,Location,Gender,Level,Date Of Joining,Overall Rating,Career Growth,Compensation and Benefits,Work-life Balance,Comments
a81b54x661,LocA,Women,Middle,03-Nov-18,Very Satisfied,Dissatisfied,Neutral,Dissatisfied,"Horrible company, no hikes, no growth"
a80b90x698,LocF,Women,Junior,30-Jan-05,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Project selection
a80b93x665,LocG,Women,Senior,08-Aug-19,Satisfied,Very Satisfied,Neutral,Very Satisfied,Work life balance
a81b60x671,LocG,Men,Junior,11-Apr-16,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Low quality of the facility and highly commercial view towards canteen and  transport.
a80b19x673,LocD,Women,Middle,11-Jun-06,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Nothing
a80b15x612,LocD,Women,Junior,09-May-06,Satisfied,Satisfied,Satisfied,Very Satisfied,Need to re-structured salary
a82b83x676,Remote,Men,Junior,09-Jan-09,Neutral,Neutral,Dissatisfied,Satisfied,Learning new technologies
a82b32x625,LocB,Women,Junior,25-Mar-05,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,"nothing,"
a81b30x622,LocF,Men,Middle,01-May-13,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Nothing
a82b15x607,LocA,Men,Junior,05-May-20,Satisfied,Very Satisfied,Neutral,Neutral,Job security is best part
a82b33x691,LocA,Men,Junior,27-Mar-05,Satisfied,Satisfied,Neutral,Neutral,Job security is good
a82b30x677,LocF,Men,Junior,09-May-24,Very Satisfied,Very Satisfied,Satisfied,Satisfied,Job security
a81b95x600,LocB,Men,Middle,05-Nov-11,Satisfied,Satisfied,Satisfied,Satisfied,0
a82b93x691,LocF,Men,Junior,13-Jan-15,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,0
a81b00x690,LocF,Men,Middle,05-Feb-13,Neutral,Neutral,Dissatisfied,Dissatisfied,"Politics, you can grow only if you have a good hand of upper management on you, atleast that is what I felt during my work tenure at CG."
a82b37x694,LocB,Men,Junior,03-Nov-08,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Nothing
a80b91x690,LocG,Women,Senior,17-Feb-22,Satisfied,Satisfied,Satisfied,Neutral,Nothing much to say here
a80b94x699,LocD,Women,Middle,09-Jun-07,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Work balance is good.
a80b15x689,LocD,Women,Middle,25-Jul-05,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,Day by day learning about process.
a80b69x624,Remote,Women,Middle,17-Apr-07,Neutral,Neutral,Very Dissatisfied,Neutral,"Best Leaders to support and guide.
Team members are supportive."
a80b48x632,LocE,Women,Junior,25-Feb-24,Satisfied,Satisfied,Neutral,Satisfied,Work from home
a82b99x608,LocB,Men,Junior,17-Oct-06,Very Satisfied,Satisfied,Satisfied,Very Satisfied,Compensation and promotions
a81b42x681,Remote,Women,Junior,12-Mar-06,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,It's a very good experience working here as an employee
a80b07x656,LocC,Women,Senior,26-Oct-13,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,GOod company to be associated with
a81b02x662,LocF,Men,Junior,19-Dec-19,Satisfied,Satisfied,Neutral,Neutral,CompanyX is the best place to work for any employee. The company always stands with the employees and it has been proved during this Pandemic that started last year. CompanyX provided moral support and job security throughout the year. It's always our pleasure to work for a company like CompanyX.
a82b15x619,LocE,Men,Junior,28-Apr-08,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,Atmosphere is good.shift allowance is there.snacks.available.work life balance
a81b06x622,Remote,Men,Junior,22-Apr-22,Dissatisfied,Dissatisfied,Very Dissatisfied,Dissatisfied,This company was an excellent place to work till 2018. However after that many things got changed and things are not same now. I am from the Kolkata region and I can tell that the work culture and personal growth is not good for this region.
a80b39x666,LocD,Women,Senior,12-May-13,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Everything like about it.
a80b44x665,LocB,Women,Junior,07-Sep-10,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,The company where you can learn a lot and get hands-on experience on your learnings.
a81b21x626,LocG,Men,Middle,03-Jul-23,Neutral,Neutral,Very Dissatisfied,Neutral,Work Culture and Learning opportunities
a82b94x616,LocF,Men,Junior,21-Oct-18,Satisfied,Very Satisfied,Neutral,Satisfied,People
a81b50x667,LocB,Men,Middle,10-Aug-14,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,"No hike! No promotion! No onshore! 
You have slog till you die with no appreciation!
Managers are biased and will count your only if you are in their good books!"
a80b94x623,LocE,Women,Senior,21-Mar-15,Satisfied,Satisfied,Neutral,Satisfied,
a80b40x612,LocE,Women,Middle,03-Jun-14,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Working atmosphere and salary and unity
a81b03x615,LocB,Men,Middle,08-Nov-22,Very Satisfied,Satisfied,Neutral,Very Satisfied,Work life balance
a81b63x647,LocE,Men,Junior,10-Sep-20,Satisfied,Satisfied,Neutral,Very Satisfied,Grade hierarchy is too steep and compensation is not unified across grades and BU's.
a82b08x699,LocF,Men,Junior,22-Mar-10,Very Satisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Transportation​ is not good.
a80b31x657,Remote,Women,Junior,29-Jun-24,Very Satisfied,Neutral,Neutral,Satisfied,"The very simple minded and hard working and helpful people work here in CompanyX, which leads to good company culture and peaceful work environment. I always feel if only I could have joined CompanyX earlier, my life would have been different."
a81b26x660,LocC,Men,Middle,08-Apr-08,Very Satisfied,Very Satisfied,Satisfied,Very Satisfied,CompanyX is my first MNC company. So as per previous experience I am much more satisfied with company. It is much more different experience than previous companies. I found where small scale company goes wrong.
a80b74x622,LocB,Men,Middle,23-Dec-16,Satisfied,Satisfied,Neutral,Satisfied,They put you in different domain projeCompanyB.
a81b74x688,LocE,Men,Junior,21-Mar-20,Satisfied,Satisfied,Satisfied,Satisfied,Team will good
a82b98x641,LocC,Men,Junior,25-Jun-23,Neutral,Neutral,Satisfied,Dissatisfied,Did not do any salary cuts. Receiving Salary on time. Also got a bit of Increment (Not considerable though) effective July.
a80b88x638,LocA,Women,Senior,07-Aug-16,Very Satisfied,Satisfied,Satisfied,Satisfied,All Good in CompanyX to work with
a81b99x676,Remote,Women,Middle,12-Mar-15,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Work Culture
a81b91x675,LocF,Women,Middle,26-Jun-10,Satisfied,Satisfied,Satisfied,Satisfied,Nothing
a80b09x652,LocG,Women,Senior,01-Jan-19,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Good platform to learn new technologies
a80b99x661,LocE,Women,Senior,23-Mar-07,Neutral,Very Satisfied,Dissatisfied,Very Satisfied,"Work life balance is very good but it would be 
Based on project"
a80b09x670,Remote,Women,Junior,09-Jun-24,Very Satisfied,Satisfied,Satisfied,Satisfied,Good place to work
a80b29x676,LocE,Women,Junior,19-Jul-22,Neutral,Very Dissatisfied,Dissatisfied,Neutral,My first company.. gave lots of skill development options
a82b85x668,LocG,Men,Junior,06-Feb-07,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Much proud to work in such a fortune company.
a80b04x621,LocA,Women,Senior,01-Jun-15,Neutral,Very Satisfied,Satisfied,Neutral,Good and friendly working environment
a81b26x655,LocE,Men,Senior,02-Jun-05,Very Dissatisfied,Neutral,Very Dissatisfied,Very Dissatisfied,work environment
a80b17x649,LocA,Women,Junior,25-Nov-14,Neutral,Neutral,Neutral,Very Satisfied,No increment
a80b03x639,Remote,Women,Middle,20-Apr-23,Dissatisfied,Very Dissatisfied,Dissatisfied,Neutral,Learning platform
a80b07x654,LocD,Women,Senior,13-Aug-20,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Great platform for upskilling nd learning
a82b80x693,LocF,Men,Junior,22-Oct-06,Neutral,Satisfied,Very Dissatisfied,Satisfied,"Work Culture, Team"
a82b86x632,LocC,Men,Junior,14-Oct-15,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Boring company
a81b72x665,Remote,Men,Junior,12-Aug-12,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,"Work environment,  worklife balance and teammates"
a80b71x660,LocA,UD,Middle,03-Oct-19,Very Satisfied,Very Satisfied,Very Dissatisfied,Very Satisfied,Best to join good work culture
a82b32x621,LocD,Men,Junior,03-Sep-07,Satisfied,Satisfied,Neutral,Satisfied,0
a82b14x666,LocF,Men,Junior,06-Sep-16,Dissatisfied,Neutral,Dissatisfied,Satisfied,0
a82b17x652,LocC,Men,Junior,07-Sep-06,Very Dissatisfied,Neutral,Neutral,Neutral,0
a81b28x607,LocA,Men,Junior,01-Jul-18,Neutral,Dissatisfied,Satisfied,Dissatisfied,work life balance
a82b38x658,LocC,Men,Junior,03-Jul-12,Very Satisfied,Satisfied,Satisfied,Satisfied,No not got any thing like that
a82b94x684,LocA,Men,Junior,23-Dec-10,Satisfied,Satisfied,Neutral,Neutral,Work-life balance and Salary/appraisal.
a82b09x691,LocB,Men,Junior,25-Jul-16,Very Dissatisfied,Very Satisfied,Very Satisfied,Very Satisfied,Work pressure with team achieving deadline in work pressure and favourable working environment.
a81b74x662,LocD,Women,Junior,12-Jan-14,Very Satisfied,Satisfied,Dissatisfied,Satisfied,"Work environment, career growth."
a81b82x637,LocC,Women,Junior,22-Feb-10,Satisfied,Very Satisfied,Satisfied,Very Satisfied,Salary increment
a80b76x677,LocG,Women,Middle,11-Dec-08,Satisfied,Very Satisfied,Neutral,Very Satisfied,Good work environment and culture they are supportive in team company as good salary and bonus
a81b73x605,LocG,Women,Junior,02-Feb-08,Very Satisfied,Very Satisfied,Neutral,Satisfied,Good environment
a80b08x601,LocA,Women,Senior,17-Nov-22,Satisfied,Very Satisfied,Satisfied,Very Satisfied,They have great platforms for learning various skills.
a80b57x645,LocC,Women,Middle,20-Oct-05,Satisfied,Satisfied,Dissatisfied,Very Satisfied,Work life balance
a80b37x642,LocA,Women,Middle,20-May-10,Neutral,Neutral,Dissatisfied,Satisfied,Learning
a80b33x697,LocF,Women,Middle,20-Jun-08,Satisfied,Satisfied,Neutral,Satisfied,Managers and management appreatiates your work. Work life balance is very good.
a81b52x693,LocA,Men,Junior,03-Nov-19,Satisfied,Dissatisfied,Very Dissatisfied,Very Dissatisfied,0
a81b90x606,LocG,Men,Junior,20-Apr-09,Neutral,Satisfied,Dissatisfied,Satisfied,CompanyX is one of the most mallti-national company and its most secuired job so i looking for good opportunities.
a82b39x687,LocE,Men,Junior,26-Feb-06,Dissatisfied,Neutral,Dissatisfied,Dissatisfied,0
a80b94x687,LocF,Women,Senior,14-Apr-05,Satisfied,Satisfied,Satisfied,Satisfied,"Work nature 
Cafeteria"
a82b32x622,LocB,Men,Junior,25-Apr-15,Satisfied,Satisfied,Neutral,Satisfied,Compensation
a81b85x607,LocD,Women,Junior,01-Feb-24,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,"Nothing all are good, career growth can be expected well"
a81b21x674,Remote,Men,Senior,10-Apr-21,Satisfied,Satisfied,Satisfied,Neutral,Working in CompanyX is good experience
a81b29x693,LocE,Men,Senior,03-Jan-12,Very Dissatisfied,Satisfied,Neutral,Very Satisfied,Onsite opportunities
a80b23x680,LocE,Women,Senior,17-Apr-24,Satisfied,Very Satisfied,Very Dissatisfied,Very Satisfied,Great company to work
a80b87x695,LocD,Women,Junior,06-Jan-18,Neutral,Neutral,Neutral,Neutral,Great opportunities to learn technical things as an intern.
a80b34x648,LocF,Women,Junior,14-Jun-10,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Good nice average above average
a80b63x625,LocD,Women,Junior,21-Aug-12,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No expected hikes
a81b61x604,LocC,Men,Junior,06-Jan-09,Very Satisfied,Satisfied,Neutral,Very Satisfied,"Salary growth, but it's ok"
a81b68x661,LocD,Men,Junior,23-Jun-22,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Nothing
a80b42x616,LocE,Women,Middle,19-May-19,Neutral,Neutral,Satisfied,Satisfied,Providing good salary
a80b90x691,LocD,Women,Junior,23-May-22,Satisfied,Very Satisfied,Neutral,Satisfied,"Cares employees ,
Supports employees well being."
a82b06x637,Remote,Men,Junior,26-Dec-10,Satisfied,Very Satisfied,Satisfied,Neutral,Its pleasent to work for CG.
a80b64x625,LocB,Women,Middle,08-Feb-12,Satisfied,Very Satisfied,Satisfied,Very Satisfied,Management is supportive & created secured environment
a81b99x657,LocG,Women,Middle,19-Apr-23,Dissatisfied,Satisfied,Very Dissatisfied,Satisfied,"No career growth for the last 6 years. Financially the worst company I have worked with so far, got only 95k hike in the past six years and no hope for promotion, everyone listens but can't do anything when you ask about growth in area. Poor experience."
a80b77x617,LocF,Women,Middle,21-Jun-08,Very Satisfied,Very Satisfied,Neutral,Satisfied,work culture and flexibility
a82b16x658,LocD,Men,Junior,05-Jun-18,Satisfied,Satisfied,Neutral,Neutral,Less development work mostly are production support
a81b58x635,Remote,Men,Junior,05-Mar-06,Satisfied,Very Satisfied,Neutral,Neutral,"1. Very Manager Driven
2. Everything gets stuck with one Manager and one level and faCompanyB do not get represented right, higher up in the heirarchy thereby leading to perception
3. Leadership lacks vision and clarity in identifying the right skilled resources to lead and drive key projeCompanyB and reward hard working people which is the reason for attrition and good people leaving the organization which is sad....Read More"
a81b65x664,LocG,Men,Junior,18-Jun-07,Neutral,Dissatisfied,Very Dissatisfied,Satisfied,"The pay, they are getting worst day by day"
a80b50x687,LocF,Women,Middle,26-Oct-19,Satisfied,Very Satisfied,Neutral,Very Satisfied,"I have joined CompanyX on 19 January 2021, from that day till now I have learnt many new things in practical World which was I only studied in books, very good environment of the organisation everyone helps each other in the project if someone stuck in anything, good company to start career."
a80b35x661,LocC,Women,Junior,11-Jul-08,Very Satisfied,Satisfied,Dissatisfied,Very Satisfied,The people are good. The senior are supportive.
a80b45x680,LocB,Men,Middle,21-Apr-16,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,There is nothing to like
a80b24x679,LocC,Men,Middle,17-Feb-06,Neutral,Neutral,Neutral,Satisfied,"Job Security, learning , culture"
a82b99x669,Remote,Men,Junior,04-Dec-07,Satisfied,Neutral,Dissatisfied,Neutral,0
a80b84x619,LocE,Women,Middle,06-Jul-09,Neutral,Dissatisfied,Neutral,Neutral,job security
a80b19x664,LocC,Women,Junior,14-Dec-18,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,It is a good company
a82b83x614,LocA,Men,Junior,03-Jul-13,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Excellent safety and job security
a81b84x692,LocD,Men,Middle,05-Jul-05,Dissatisfied,Dissatisfied,Very Dissatisfied,Very Dissatisfied,Work Life Balance.
a80b69x669,LocE,Men,Middle,23-Nov-21,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,0
a80b29x624,LocE,Women,Middle,15-Feb-14,Satisfied,Neutral,Satisfied,Satisfied,Work life balance
a82b22x635,LocC,Men,Junior,09-Jul-06,Satisfied,Dissatisfied,Neutral,Satisfied,Hike is less
a80b89x635,LocC,Women,Senior,14-Jul-08,Satisfied,Satisfied,Satisfied,Satisfied,Good company
a82b84x655,LocA,Men,Junior,17-Jan-09,Satisfied,Satisfied,Satisfied,Satisfied,Work culture and learning opportunities. International exposure
a82b87x671,LocE,Men,Junior,27-Sep-15,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Allowed work from home even before lock down started. Expressed their intention to retain employees in this tough time.  Company is approachable for any help/counselling/clarification for any required employees. CompanyX pay scale is good in the market. Have to see if they change their mind in the coming days. HRs are not much helpful like in most companies. A few politics are there but it seems company is better than many other companies in this aspect. There is a channel available to report every concern and it is addressed positively....Read More
a81b53x677,LocF,Men,Middle,08-Mar-05,Satisfied,Very Satisfied,Satisfied,Very Satisfied,Nothing
a81b08x675,LocC,Men,Middle,04-Oct-10,Neutral,Satisfied,Neutral,Neutral,Work culture
a80b18x664,LocA,Women,Junior,25-Jan-11,Satisfied,Neutral,Satisfied,Neutral,"Onsite opportunity
Better learning option
Ease to change technology if one wishes to"
a82b32x609,LocC,Men,Junior,12-Sep-11,Neutral,Neutral,Satisfied,Satisfied,I don't like the way they give exam results there will not be a proper way to show. Very bad is the way they provide results in wrongly. I have proofs my results but they failed me.
a80b65x664,LocC,Women,Junior,21-Nov-05,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Good place to stay and work
a82b17x600,LocG,Women,Junior,09-Aug-06,Very Satisfied,Neutral,Dissatisfied,Satisfied,"For fresher ,good company.but project manager not good"
a82b89x633,LocG,Men,Junior,24-Sep-09,Neutral,Dissatisfied,Neutral,Neutral,Work culture and work culture
a80b75x600,LocC,Men,Junior,15-Oct-21,Very Satisfied,Satisfied,Satisfied,Satisfied,0
a81b75x623,LocC,Women,Junior,22-Jul-07,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Culture
a82b34x645,LocA,Women,Junior,03-Dec-11,Dissatisfied,Very Dissatisfied,Dissatisfied,Very Dissatisfied,"Salary is not good, no benefit"
a81b82x681,LocB,Men,Junior,04-Aug-15,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,Very Dissatisfied,My skillet is not properly used.
a82b91x629,LocE,Men,Junior,12-Dec-08,Neutral,Neutral,Neutral,Satisfied,Learning
a81b85x618,LocA,Women,Middle,14-Apr-08,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Everything
a81b75x608,Remote,Men,Junior,28-Dec-07,Satisfied,Satisfied,Neutral,Very Satisfied,Good work environment.
a82b82x690,LocB,Men,Junior,01-Aug-21,Satisfied,Neutral,Neutral,Satisfied,No proper compensation
a81b46x602,LocD,Men,Junior,02-May-07,Dissatisfied,Very Dissatisfied,Very Dissatisfied,Dissatisfied,0
a81b82x675,LocA,Men,Middle,12-May-08,Very Satisfied,Satisfied,Satisfied,Very Satisfied,"Wlb
Hike"
a81b67x627,LocF,Men,Junior,15-Nov-20,Satisfied,Very Satisfied,Neutral,Satisfied,Hike
a81b45x609,LocG,Men,Middle,24-Jul-06,Very Satisfied,Satisfied,Neutral,Satisfied,I like because i am able to manage/ balance work life n personal life
a82b87x642,LocD,Men,Junior,08-May-19,Very Satisfied,Neutral,Neutral,Neutral,Work pressure
a80b51x605,LocF,Women,Middle,21-Oct-24,Very Satisfied,Satisfied,Satisfied,Satisfied,Great work culture.
a80b62x644,LocG,Men,Middle,01-Jul-06,Neutral,Neutral,Dissatisfied,Dissatisfied,"Job Security, Campus, Policies depends on Project"
a82b89x629,LocF,Men,Junior,09-May-19,Satisfied,Satisfied,Satisfied,Satisfied,CompanyX is a good company if want decent salary with work life balance
a80b86x623,LocA,Women,Senior,02-Sep-14,Very Dissatisfied,Very Dissatisfied,Neutral,Neutral,The trainers are good.
